volume,vw,open,close,high,low,t,num_trades,simpletime,date,vwap
575.0,182.3902,182.39,182.39,182.4,182.39,1705571533000,18,51,2024-01-18 03:52:13,182.55416175287212
254.0,182.37,182.37,182.37,182.37,182.37,1705571551000,6,52,2024-01-18 03:52:31,182.5519217928458
258.0,182.2887,182.31,182.31,182.31,182.31,1705571735000,6,53,2024-01-18 03:55:35,182.5487094934014
439.0,182.2919,182.31,182.31,182.31,182.31,1705571746000,16,54,2024-01-18 03:55:46,182.5434852409638
238.0,182.2193,182.2,182.2,182.2,182.2,1705571775000,16,55,2024-01-18 03:56:15,182.53994889082406
200.0,182.3,182.3,182.3,182.3,182.3,1705572193000,2,56,2024-01-18 04:03:13,182.53776932055587
871.0,182.2317,182.23,182.23,182.23,182.23,1705572396000,33,57,2024-01-18 04:06:36,182.52612239940578
187.0,182.1928,182.2,182.2,182.2,182.2,1705572503000,5,58,2024-01-18 04:08:23,182.5234212688507
290.0,182.1999,182.2,182.2,182.2,182.2,1705572605000,3,59,2024-01-18 04:10:05,182.51940598305225
489.0,182.1434,182.15,182.15,182.15,182.15,1705572679000,28,60,2024-01-18 04:11:19,182.5116982938587
434.0,182.1241,182.11,182.11,182.11,182.11,1705572709000,11,61,2024-01-18 04:11:49,182.50477262135124
225.0,182.1799,182.18,182.18,182.18,182.18,1705572792000,5,62,2024-01-18 04:13:12,182.50179080117485
